BusinessEntityID	(No column name)	CustomerLogin	PasswordHash	PasswordSalt	rowguid	CustomerEmail	SendMails	CustomerGroupID	CountryCode
18659	IN	DanielJJones	ZL3FTPsuHMlqPePJ38fwKQwa/pKqZrHwjlUL+a95pk4=	aM9sIeE=	E17FFF09-3AF0-48E8-92FB-11B29821D41C	daniel20@adventure-works.com	0	1	US
18660	IN	DanielRRodriguez	n7AqSpOiENLUfv44q8LK4mVO5Uh7ncIsZgdVHjeqt2o=	bv99QSU=	93BC5E2D-0E76-4F98-BF67-0D70EA65D444	daniel21@adventure-works.com	0	2	US
18661	IN	DanielJBrown	0JAhOw80BWgSpYUhuIF4av/3ANWZfUsFxcdgbF/BejA=	IriQBLY=	C88C2A22-7535-4560-AEA9-481CB6A311E0	daniel22@adventure-works.com	0	1	US
18662	IN	DianaMTorres	lfyCxHMAAd2txJBW+RCjsf+OCEOk2D6RNTgVoSIApR4=	VM21Cvs=	377922F5-E61D-4301-9BA9-192178ABB778	diana11@adventure-works.com	0	2	US
18663	IN	2145064454	PBjIn9b6ByFI1UsfGs81V8q+00qbvzDAEFUwyIxPrsQ=	gZJXL18=	898CF9E9-B444-4D22-973A-4F2F83D1D9A4	christopher25@adventure-works.com	1	1	CA
18664	IN	DianaLDominguez	y6CHFMtGTh72Wtbmp5U+kqiBBXcr/ax0XhIxo+rhE00=	2MLzLTo=	F7EC5AD4-99E3-4664-9814-86D88C7B29B8	diana12@adventure-works.com	1	2	AU
18665	IN	1055383219	yhmRwwjHdC2fXK2AIOi+cnSFe7Y7tbazsQhRXjxaMtY=	i6ffmHk=	6FC98243-9ED4-4066-B0B7-9608CD5077D1	diana13@adventure-works.com	1	3	AU
18666	IN	1617448578	aTvwaKFpqsBaIroRpaWOccYBPCF1O9lMyi2HuURSgnQ=	+JbJEWg=	5EEA31C3-4554-49D1-A934-0AE55FC1F5F2	christopher26@adventure-works.com	1	3	US
18667	IN	897418040	Byzk6+kXZNxmkdfu/WD7LHCS6imKEl5IYhrYF0B3bGE=	lmPYq9I=	6950E7FC-90AE-4462-A6FE-B0401E55588E	diana14@adventure-works.com	1	2	FR
18668	IN	1154449372	vT31PMpJdetmqVwQTe/bDqczwilc9Pi0k/DExrhXUts=	ckK37gU=	5697B5DC-835F-4AF7-983A-9374434EB0C6	daniel23@adventure-works.com	0	3	CA
18669	IN	DanielVMiller	oA3LS4UC8VzhsIyMB2As4A8zLrNWiMaYk/3zGTjPRFo=	L/TTBoU=	E43D4978-1A67-4043-B7F0-A29C4BE5DFD6	daniel24@adventure-works.com	1	2	US
18670	IN	ChristopherJJones	nDpSiKMBZsBG0M9Vg1rrlDR4i6n3XP1Ea9Ztwv9wKV8=	GssZMcc=	5739C4DD-6ACB-411C-B456-81D41C83933C	christopher27@adventure-works.com	1	3	US
18671	IN	DianaKSerrano	+kQrt4Ir7j5C0yqitMN4+2xBK6U6bSPQVdP7YGcw0ME=	4r0jgAM=	CAEAF6B2-6682-48B2-B472-1E02E3C63EFD	diana15@adventure-works.com	0	2	US
18672	IN	DanielKWilson	8/ouK3/9PDRUco+gYs747q0oSCJb+J248n2bdatKbOk=	l/xnX2Q=	CDE35AB9-F20C-4897-B5D8-F1AA9A25D0F4	daniel25@adventure-works.com	0	1	CA
18673	IN	JacobASmith	gMCxGKhu0jGL9n9TCXCDCJR2xjNG5f36LK5e7FCDM/I=	4XsxMbs=	1B24F6FC-3517-4D85-A9BA-6081E570A7CF	jacob1@adventure-works.com	1	3	GB
18674	IN	DianaJRamos	Picm96JwX8GWV/lEncrXgWGWgBUMa8mT7tHH9pglwsA=	/NvbByY=	03BB1C79-33EA-432A-9FBA-344870FF618B	diana16@adventure-works.com	1	1	GB
18675	IN	JacobIJohnson	/yArT1xw8DP/TWR2GCZHJD9YVxlNSb75ZIO3lsA6Ybo=	xpSvZw0=	FCA44C67-834D-4380-B3E7-E09968045E23	jacob2@adventure-works.com	0	3	CA
18676	IN	1125307441	DV6lrv1ceumcu3PiOVXV5B62kNnhLDCmin/sbyymTh0=	lEVEKhU=	D1B2EFF9-B3B6-4EA7-B8DD-A902EAF8427C	jacob3@adventure-works.com	1	1	US
18677	IN	1498034092	kUecjXjooaMg2YXICCeExwSWXxAKEE4m5mFSrrpWiIo=	oJimJAE=	68E9D66D-D069-4849-840D-84FBC4B78CF4	diana17@adventure-works.com	1	3	FR
18678	IN	DianaJSuarez	6NLckpGjhmPsecolxQpuoNgzMYFXtUX7noUywpZgY+0=	ZoIK5oU=	D56B4C82-7B39-4CEC-A2A8-AF52F610BAD0	diana18@adventure-works.com	0	3	FR
18679	IN	OrlandoLDiaz	pPNU8icRu7WxQsCyQaa52AwBr6tyA81tBugBOX2/9zU=	J4dUIzs=	7C1816C9-315C-4E90-B232-3DCFD16F1BE3	orlando3@adventure-works.com	1	2	DE
18680	IN	1768720257	JJK9Z7HByH2xbEWloHGj4FWMY0SK5n1FcGEScyV5Nzw=	gPlV+5I=	4645CC89-4456-49D7-8E8B-B0F12C424B31	diana19@adventure-works.com	0	3	FR
18681	IN	687901839	sptt1aolbgv5Og9Nqiwo3ibKa9u+5b2Fn0POAe5soSA=	7jzFfr0=	A22B10FD-AA10-451E-A882-2C94E7B8DD8E	diana20@adventure-works.com	0	3	FR
18682	IN	583646288	QvAJv+PK/9KuzZ9W7bCKQHITVS1/kb3FctyMxu9/ppg=	wNHkHAU=	8A464708-E4B3-40BB-BB6E-6353C6F01CBD	jacob4@adventure-works.com	1	2	US
18683	IN	JacobFDavis	GUIDAWzbPSoAYCK7ZWs5owPSMQeeeNEiA0tBHUqh1sg=	9SfVxMY=	86C6CBDF-DCD9-4010-BBEE-132DEEEF912C	jacob5@adventure-works.com	0	1	US
18684	IN	1952284447	9bR6ZpzjCM7SU3Dg899M9Dwn6Byk07XBqOXv00/06+M=	hKox6lA=	8BE0CE7F-DCBB-4BF4-8C43-CDA3F30DF708	diana21@adventure-works.com	0	2	DE
18685	IN	1968756102	z3xMjbrrixjVzotTdGcM8exmwKeUp/QTXFTj+HNIZUA=	okTQAGI=	004ECE5F-43B0-49F1-82F3-DF4465B642F7	jacob6@adventure-works.com	0	1	DE
18686	IN	JoanRMartin	zXFxEQJeAv2Vr+v4yfSDqGhj2ZpA6Od9JVuFIQmzmkI=	8DCnHAQ=	D23BBABA-D953-443D-BD0D-9C31823CBB69	joan19@adventure-works.com	1	3	AU
18687	IN	JacobHWilson	bXokE6Wu4Cvrzz7zFjzhJNem1HkDpZpnFH087UxF0vc=	2kosd5U=	0CD23FEE-A312-418C-8EC7-130A7CC08632	jacob7@adventure-works.com	1	1	GB
18688	IN	157417077	EgKPYCxTNIaxo3p4UusooZw7DZmPDDy/QVQc7Zp4r9I=	QrXcXt8=	984D9179-DB0B-47CA-B711-902C339AB4B7	erika0@adventure-works.com	1	3	FR
18689	IN	ErikaJRuiz	79ud/mee3fNRPK/L0i2gBB7/IoqVaGNmhU/D29Nf9ng=	vjcJkdU=	225475F6-C5FF-4796-BAA9-BB1E47F52FE2	erika1@adventure-works.com	0	1	GB
18690	IN	ErikaFDiaz	i3/Q+/J6Fe2LWMrB0C0uAs8dPediHzHNBeLlagjL800=	V3OQd20=	3380E5FD-B566-4BEB-ACD2-A5921DFEE430	erika2@adventure-works.com	1	2	FR
18691	IN	JacobMTaylor	/RuJK1Z7mmK2bN2C4GkOf9PYuW3UiYLoOXZiPU1NBgg=	HrrYdXg=	D98EE611-20A8-4C41-996A-15567C32804F	jacob8@adventure-works.com	1	1	US
18692	IN	506112975	6rw6Ldf8SM5xverY7+2HPq2kJX4EOIApeWgUOh2pMvA=	mIFQp5o=	2AB946D5-049A-439B-B632-8ECCE2D33072	erika3@adventure-works.com	1	1	AU
18693	IN	JacobVAnderson	WWE6v3EOq/HJW5vNoAByFpWoy8pImKcU9iEQ4ANnA2w=	I/g1Vsc=	F9CB3A3F-AAC3-4312-B504-87BE01648F31	jacob9@adventure-works.com	1	3	FR
18694	IN	JacobCThomas	uAfCVlJlbSLbk00btjFI0s7uvoY8BDLR5iv3UsT3+7o=	B/4xBO8=	2484CF37-EAAD-4FFE-ADBF-0817DA5C27C3	jacob10@adventure-works.com	1	2	US
18695	IN	621884763	gNuGbKZwg2K/++IRKc0U+zndSsbAalTUFKwd/v882jo=	utjHGr8=	828BD36E-48ED-41CA-ADED-AF226AD45802	erika4@adventure-works.com	0	2	GB
18696	IN	JacobKWhite	v5G2KRQvRKuDMNGdYvwv91hUXir0wJOWoSJxG9YRYek=	Ae4brQk=	77926B05-EB46-4812-AC58-E74EC71A7C56	jacob11@adventure-works.com	1	2	US
18697	IN	JacobGHarris	p+CF+WTbHSmAjgcvYihYF5hfYzLFGTQekYKtPpebesw=	oJYwmLI=	F134F7E8-FF2E-48FB-8AF3-0A5B3F93970E	jacob12@adventure-works.com	1	3	CA
18698	IN	OrlandoCHernandez	c4L+4ee/CfEFy2cByj6ffR/iS5wux39R3n2Xn/j1xCI=	GcO2r2E=	7E4C5FB9-7DC6-4758-8BFA-21192857899E	orlando4@adventure-works.com	1	3	AU
18699	IN	1831773237	jfzbMyZDTinG4w7/t0ZS342M43XUg6dbu63TkYOcQ7c=	J8ay0ro=	A2E6B8EC-5EF5-46D1-B8F2-D05A475DB3DF	erika5@adventure-works.com	1	2	DE
18700	IN	412326521	FVWdBWaBWwp5dGNirJfezpVJc4APzA3s22mbOZYZWPs=	yL4KuOQ=	42C94D9B-5419-49E2-8D64-2590F53A8151	erika6@adventure-works.com	1	3	AU
18701	IN	ErikaKNavarro	wkB+zb4HhcwCC4+nX3MbLy8YZLMByBV8z3Mh1G8/ZTY=	C5tzRuQ=	4DBB3B5B-3BDD-4BB2-BA7B-F82717020645	erika7@adventure-works.com	1	1	GB
18702	IN	465051394	fwHBxd6bSGFJBm3kqaI//XcBfVoNgZlF2IRYE1Nzatg=	0K+FRk4=	95B83F34-C1A7-4E9D-9EEC-4E9E86F9F2F4	erika8@adventure-works.com	0	1	AU
18703	IN	1341289684	hdZY8g+vnlx0kk+YjHjA1f4Pe45GCKmTUFHiLzUMSrE=	K38S3QI=	18F5373F-06BD-4720-8E75-3ADF817F91C3	jacob13@adventure-works.com	0	3	US
18704	IN	1172059300	0Rmh0345V8L3EXnmzp1DmcaZNx387ktc3mu/dCJ6NPQ=	yVcsn0U=	39189B08-0396-4E85-AB65-C35A1B02934A	jacob14@adventure-works.com	0	1	US
18705	IN	ErikaSTorres	0vmwCv/m0F16NpYu9V7vsYmk9PBvdcz5HYlSNfCuVBE=	Hvte4qI=	8B87AEE9-006A-4365-883F-025723A2AEB6	erika9@adventure-works.com	0	1	FR
18706	IN	1512660286	H80/qCBOsDINMyXrzWMdvWZGBGiR7eXoUrmneRUyKyU=	SFh9eSE=	82622847-B31A-4D58-9FD8-58FE5374C7A0	jacob15@adventure-works.com	0	2	US
18707	IN	ErikaCDominguez	91jhP+dDE9KmNYPw6jQ+vQGYPyf8fWbqiNT9QRkOM8o=	9v/dvlI=	3D1A3CED-6A84-4CA1-ADE3-B2BE80350AFF	erika10@adventure-works.com	0	2	CA
18708	IN	1376150499	IJT38rJYlVa7DQz0i/tHy/xadd7zcf7a006e/DjBL7w=	UM49yqg=	AE5188B4-E4ED-40B9-9867-83920EB16A99	jacob16@adventure-works.com	1	2	US
18709	IN	JacobKLewis	RJix0uZGwMyz99tHNDqmkh5iavrsqquEkSXdYmZC9cA=	HhxipDU=	7EEF4EAB-3811-4493-AE7C-ECA1C7554113	jacob17@adventure-works.com	1	2	US
18710	IN	ErikaAGill	lBR87eIY7rq5lHAdBsCeANaNrzK9b+fwBbZPYwfXAHU=	2YpFoN4=	EB70147C-D88A-46DA-88EF-62AE948BD2C7	erika11@adventure-works.com	1	3	AU
18711	IN	1551098663	9z/6eC/vA/j1oGrkUzu06rUUfiz4B0W/74ygAka698I=	ng/qiXY=	4F2F9854-CF91-4DAB-ACAB-1F3DC2D2D003	jacob18@adventure-works.com	1	2	GB
18712	IN	JacobNWalker	yyVqYyzrxpYHv+ZQHzCMzAyVxE9mXs42Lvv2mJqA2qg=	I8PpABo=	5CCABEC8-AD87-426B-8ED2-BA47FD0600B7	jacob19@adventure-works.com	1	2	CA
18713	IN	ErikaSVazquez	tgnXIwdfsRgGiA7pEmlDxVtR8tgZLayEE/H2lkf3nS8=	0k+J3yI=	DF4AA9BC-C9BF-42B8-BF74-19AB638DABAF	erika12@adventure-works.com	0	1	AU
18714	IN	2124571279	dQ4D/5pZJDX5Rj+eZq7bnraRQTFWG982a4kalmi2mf8=	BH0N2K0=	77209821-D58C-482B-989E-FD9075CE7825	michael33@adventure-works.com	1	3	US
18715	IN	OrlandoIAshe	qZOOJCkE/ZQnS9ulAoQ+9CPfQqqCQeUPMZ9IIQRKmTY=	o89lipo=	6E4D9E89-D2D0-4952-8FB5-1244EBD169F5	orlando5@adventure-works.com	1	2	AU
18716	IN	ErikaLBlanco	3K7bIaV/WC8xKradlZcmMGx8WAm1ZBTdrLS1VegKTpc=	YckWGkk=	EF16DC33-91C3-4E01-A04B-6080ECFA6529	erika13@adventure-works.com	1	3	AU
18717	IN	MichaelMWilliams	j7uavYiqn0zqywsJJOqVSWguzoIJg0pDuxB2TCJOADA=	BxV+dFk=	AFD51087-8398-421F-9020-4085DC09293A	michael34@adventure-works.com	1	2	US
18718	IN	14165054	T/npJ7bCxZq+ydO+qs5Y8XfSe4ewN6ABAltYmEmf1R8=	AFO7GeM=	EE0B1C4C-8CE5-4CB6-BCF0-09A4BFF01D1C	erika14@adventure-works.com	1	3	GB
18719	IN	MichaelAJones	pTBNZs3suoK8cBi+8EnDVKYMqFau3Guq6IWQwXH3Hw0=	DTUYLuE=	AE9A7C2A-5332-46E2-9271-1011D0800CE7	michael35@adventure-works.com	0	1	CA
18720	IN	MichaelABrown	pzdgY9RIn5wBzX6N8gHaTLgdqEESqqvGcCxu/3MpNik=	b+EhQbQ=	B3B985B0-F3F5-4092-8C56-F8DDDFB55C16	michael36@adventure-works.com	0	3	US
18721	IN	MichaelBDavis	HdMn/Le4HUD/688y1d7mP2hLF0UpSw1L0CZHR/z4Mi8=	JyubWRM=	6EF8D808-2467-4368-95E7-394A7E2B5863	michael37@adventure-works.com	1	2	US
18722	IN	1187275168	ri/4+hQ1rkwiItFJXxUa84J4p0zWLoL3PKVjqDsleEo=	tt4quvU=	76AB6F73-F6FF-43D7-BDC3-39F9D767A661	erika15@adventure-works.com	1	1	GB
18723	IN	MichaelJMiller	JMvY8PWFBU7ZBcCoJyo5MqSHt5q4jFgBnSyzPe6Bh/Y=	Lhpuqb4=	EB88B16B-70D4-4139-A135-CBCB834BD49B	michael38@adventure-works.com	0	1	FR
18724	IN	813458173	m7YKLwftbHIq0AAD4om0BeVAhMWHW1UrkDRyfXnaBg4=	pjrUis0=	48AF81D3-2909-47AF-B83B-EA35EFBAFD4F	erika16@adventure-works.com	1	3	AU
18725	IN	MichaelKWilson	YJnjMZ7VtsMOg7KBou4G9GQf1hGrTNkTZsKVjzVkUc4=	kujiYwE=	05E846CA-DB0A-425F-A02E-729A55BEACC8	michael39@adventure-works.com	1	1	US
18726	IN	ErikaJSanz	Mhxp3lRq8oavPFcPyDYglm/TsGpiky0yGn/kC2JNkxQ=	n1fsyV8=	5978BEA0-C92B-4976-ABD6-A4C9E4E7457A	erika17@adventure-works.com	1	2	GB
18727	IN	ErikaARubio	tFzYddBRU5OCvZ88VioopWIbo+XCswgqT3LxaGgFbhg=	oZ2OU8Y=	734141EE-A6C0-404A-9576-426E3C51176B	erika18@adventure-works.com	0	2	AU
18728	IN	1532371228	VUxzSEZ5pJg0teWlRazHFYJGz3XEvuYtf6dYUVm8adM=	YYaH4O0=	2B6329A2-C017-43A7-A641-86897BF461FC	michael40@adventure-works.com	0	2	AU
18729	IN	ErikaPOrtega	oAODynmni+OAHWlVawPlO2d0UG/trl3t0J4ym1VoHnc=	QbA5RSI=	29F01070-F56B-4E3A-875B-CE980F11CD7C	erika19@adventure-works.com	1	3	FR
18730	IN	592254964	UGX/6r4FMcABy6byUl8QRNCp3LEbFKzDKgMQlqL2ZaY=	+I7pOqM=	5528B91A-1A0E-43B3-BC9F-D54051AFD1D7	michael41@adventure-works.com	1	3	GB
18731	IN	NatashaNMartin	Ci1IVckuPE2LiCSPxHjlfVvR2jzTAIosVBfM6km88T8=	zhiQQYY=	D592F85C-023E-4CC7-A7F7-98150234B203	natasha0@adventure-works.com	1	2	AU
18732	IN	MichaelKAnderson	TZh4GoZR0aECXhxbtQKJ8o6X9WAyfPnaTCbrDDRaDFk=	JWf58js=	86403042-2635-4F4B-8FF7-56974E081C35	michael42@adventure-works.com	1	2	US
18733	IN	NatashaGGomez	ZUSshzgX8pGICw+iEHmMVXlM1JLDMd+KVHf4jRrkhoU=	7WixG9w=	688F12C2-97C3-4ECD-A94A-9500578B3808	natasha1@adventure-works.com	0	2	US
18734	IN	MichaelKThomas	4PWN5t4t/7LZ6D0mfc1s04EP8TTZ7c8GT7hidg5Ll28=	78IGi0E=	F71A7244-CA49-49EB-A1EE-EF3F94BCC749	michael43@adventure-works.com	1	3	US
18735	IN	OrlandoMJiménez	2UuEGqy51n1G+YP7nvpJq+6bRJGnNdVpzRzhlfTsfg8=	EKAW41s=	2F8AFA2B-649C-4B2A-BD99-16C6494F3CB8	orlando6@adventure-works.com	1	1	AU
18736	IN	1633152881	aJCQhtTr0TTOTmBQdT6G/93TEKeUOihPucTiiMaVYQ8=	9w9B6Lk=	B6F0128E-B417-44A8-A7BA-3FE031855B65	natasha2@adventure-works.com	0	1	AU
18737	IN	MichaelAWhite	1nwbTG2PFZxe3wuTituhsbADTorJa4Byl/hcWUqUQeM=	mSJb+M8=	1DD3A12C-5C9C-4BC6-B7B1-45F24EAD5AD4	michael44@adventure-works.com	0	2	US
18738	IN	NatashaGDiaz	XN+leaUTuM4hKNQiPmaoIBWd6CZ37aO2qOarUGBIbJc=	Z+jIivI=	F390C587-48E2-4049-A428-92DFEBEC607C	natasha3@adventure-works.com	1	3	FR
18739	IN	948826567	gH/foceIFF906bSXSPzCKINRNLAgZjOkJBm/Il9HjBA=	9jA3wD8=	D116AADD-7CA0-41B4-BD20-9696BA75BCF1	michael45@adventure-works.com	0	3	US
18740	IN	1552398885	H0iDm+fIottaXO71NC3EGiSs4ocaLeCqNbkf/pLsRRY=	FzKN7Rc=	43077225-878E-4201-A30D-47C36CC57939	michael46@adventure-works.com	0	3	US
18741	IN	1226433229	ckepj01pH3lPiMp+GGC7u8iCco+BZC+G5LbouZEWPkQ=	N5wIxpg=	7E718DFC-B488-4456-982D-49B663A8F7A7	natasha4@adventure-works.com	0	3	US
18742	IN	NatashaMAlvarez	+fF+qPfP7LU+suLKV7vilLr/vmqkEZPXdMak5QFAwOg=	0jWDHYw=	E88DEDC4-2F41-4582-AB88-272EAEB07E70	natasha5@adventure-works.com	0	3	FR
18743	IN	MichaelMThompson	LP8KkxVRts1sRxMLXoz2wbEK3V7CqF/xTxEp5CW8YKU=	bXqv3yk=	A2B78B09-016C-4BEF-A98F-13C73E730D16	michael47@adventure-works.com	1	1	AU
18744	IN	MichaelDGarcia	xJE1EnDJbUqrLukH7iYMP6G3xSFUhjUkHiVHAu1/49c=	20mtex8=	E56C73C0-B55E-4D78-A0D2-FAF383BEEC48	michael48@adventure-works.com	1	1	US
18745	IN	NatashaMMunoz	PqkLOdPutB31FBPpQCZzRBh//iILi/4h0QNux57doKI=	NPaloM4=	44F1526A-CDA8-44E8-A06D-367EBAC86476	natasha6@adventure-works.com	1	3	AU
18746	IN	MichaelBMartinez	qW9qIoi8Tz2kTGJfR7Gk2p9aote2XCxso4yc3u/KqX4=	pEdonzg=	8D0B9BC2-63A3-4293-9BF4-5096C3C360A5	michael49@adventure-works.com	0	3	US
18747	IN	1737739590	6fyCqiXx+a61LYpFl1i2IZrcbzRypNobXosv/b2byFM=	YYOp+HM=	5398C451-1630-4983-A0E4-574666185B44	michael50@adventure-works.com	0	1	US
18748	IN	NatashaLAlonso	Znos2b2VADxUdUjzpKMwSDhGAYz7U9uet31vFTDv1X4=	yFXTSvI=	D3F97115-E0DF-48CD-ABEE-FBAC7DEE7627	natasha7@adventure-works.com	0	1	AU
18749	IN	NatashaMRomero	MssJhyKZKyM7yNySbo6pAfE2SAn0a+x8Fe1GeeWl+Zg=	mdpW9o8=	52F6E2CB-C2BA-4BBB-B879-9B4BEEA5E53F	natasha8@adventure-works.com	0	1	US
18750	IN	491899208	mYRjURURL3rrv7tMJhd7f9GqjEeLTC1ugcoTxgtD6Ss=	7xPtLC8=	8DFA40CF-D8F8-44B6-ACE3-E92FC94A49D1	natasha9@adventure-works.com	0	3	US
18751	IN	MichaelMClark	XAUB3aFxaz+hF8sf6mPvWJJ5LGkYIuroc5u7ba2p3zE=	2jcMD+g=	BAF2DF58-CBCC-4F4C-9F5E-4253C7FCD2BF	michael51@adventure-works.com	1	3	US
18752	IN	MichaelERodriguez	mAAdtbGmp5DOmu0jfexJmUR2VBxQVWh9k4CnsKt+b18=	QcE1Sl4=	A141CEBE-6021-4A41-9411-686A6B537CC2	michael52@adventure-works.com	1	3	CA
18753	IN	1174220075	/jGXGaO40ytjuBDjA6/71PmwyZ2wyn88RRje0HcAkHI=	gPikK9E=	C2D11ABE-BA0D-4D5A-B8AD-723C26DE7A67	natasha10@adventure-works.com	0	1	AU
18754	IN	MichaelRLewis	0ccJXp475JKr8N13JNWf7CgXdgFskAgl37misfghWaM=	SmJq6vQ=	1E9A61C0-4F2A-4244-AF16-B4A6A05F110C	michael53@adventure-works.com	1	2	DE
18755	IN	1081031615	ukpYhYKjzu14FFkDeM2tBFTviWL6xAqB/pN8rM6iIJQ=	wYRplwc=	0D7A09B4-F305-41C7-8E47-AD80E0437F15	natasha11@adventure-works.com	0	1	DE
18756	IN	460183300	onAEuLsm0OZiQeSlFNR1SuKh2Gvkbsi0irG72WONbzQ=	8wQ/YaI=	FD75FA53-C8FE-4355-AD15-54CE9196F515	natasha12@adventure-works.com	0	3	GB
18757	IN	JoshuaCSmith	qbJdmf7ZMDWNa6o7YoQDbbktAPILBp97OACPH5+SrKI=	LOiyJcc=	005BCD1E-B8D2-4F5F-884E-019CDE218A2A	joshua2@adventure-works.com	1	3	US
18758	IN	NatashaAGill	1NIvnAgY/AoRueAI7XQRBkOG7BwDpX7gHZVpuT43v+8=	4OS4Xg4=	05D7028B-5AF3-43D4-BBB2-62B4FA7D9F06	natasha13@adventure-works.com	0	3	US
18759	IN	21816719	U1BY1vlsdteVaHLhTRzVYEaoXuCu0kMI/pvurMjwRjA=	PoCYrHU=	8BFC04F3-AD81-4040-ADB7-7DA9E57B79EE	joshua3@adventure-works.com	1	2	DE
18760	IN	NatashaJVazquez	EqeNfJTgcxp2cFXt3W0Q/zZUKIdsZjuQBoxMjS7U5hQ=	s9HWUv4=	ADD108FE-0C41-4899-AE2D-C5A5389A3DD2	natasha14@adventure-works.com	1	3	US
18761	IN	1707001735	Ti1NxdZI59iKCBhxh428AVEiHHtxagJnTRrVEUuo0nc=	0IYEzfg=	15D4C6EE-30D3-49F5-AE91-A318DAC3679F	natasha15@adventure-works.com	0	1	AU
18762	IN	1986866217	SNcByOhSNqXmqmXx91OGW3NAcjPHOqYKOdHu/gE1wrk=	9GcLfRk=	5082158F-1BF9-4CE1-9D03-4EF55ADE5BD0	joshua4@adventure-works.com	1	2	CA
18763	IN	2117649104	dDL3mlbRRa3H1skEVnWtkfrT6b8h4hlZRwCTDxTF7PM=	b/sOGK0=	9F7D2365-F908-4C6B-A164-9522EA81C33A	joshua5@adventure-works.com	0	1	CA
18764	IN	1055539025	9++VEVWmrUewA9vFS5Pp3UihBnlKq06iNc+7ZWh1q6M=	DcJ8BnI=	ED37C74F-88F7-4834-99F1-4CD8BBCFDF53	natasha16@adventure-works.com	1	2	AU
18765	IN	1945022957	a580axnM8JM3mRWMb1fEYJHwlTCE9HpFImpjwsvG3tw=	uBu+OOI=	1ABA18A3-B25E-4183-A1F1-ACAC00CE3B03	joshua6@adventure-works.com	1	3	US
18766	IN	JoshuaMDavis	lC6s4ztllA+TeK0MdLZvX9pG4m4wNLp2HbHHMZMw5uM=	hgctL7Q=	B82CA2CD-A6B4-473F-8A2A-7DEA8419BC9E	joshua7@adventure-works.com	0	2	US
18767	IN	1876822934	H7OGdGe4mJ+NA/yJubILjMDcA9FD7iD03Z6dgyUMZiw=	4Xc2vNM=	3F9BD23A-1E3F-4AA7-9240-C752D6054BE8	natasha17@adventure-works.com	0	1	DE
18768	IN	1752916896	YBdYQhwj68kVIzzpav8GBxOtmLQW64u9Y77wgRSREF4=	Pbkpq+g=	3A65D04C-AC17-4ADF-A0BB-EE56AFC7395D	joshua8@adventure-works.com	0	1	DE
18769	IN	988966694	7ikYZ0Esrt1H4q+2ONs7ZslvMw37KaX99UZq5qKgP2c=	E8ZTwog=	89A6804A-50D1-4FC0-A3D8-9721C006BE0A	natasha18@adventure-works.com	0	1	GB
18770	IN	JoshuaAWilson	DY5UyJannUpFgebp7zBJXoo/1KDzazaEOCFZz2be7Vs=	ze9KB3Y=	9265C71D-F272-4B6F-AE82-270E7A2ED5D5	joshua9@adventure-works.com	0	2	US
18771	IN	1294051469	9CI4yEBY0X6dOy+bWdze3Qph55cLhJeAMUnv805Tbsw=	CcmL4CU=	3CC6DF6D-D5FC-49A0-A335-EC3CEC9D659C	natasha19@adventure-works.com	1	3	AU
18772	IN	KelvinPGao	v4fcAuKi6lmglDZ3XZ3fgkzT98cRGNa21XGgwobgiV8=	cghUHbg=	A98D9111-696E-4BC2-920F-0197B8C7A2E0	kelvin33@adventure-works.com	0	2	US
18773	IN	OrlandoLMuñoz	67XhmE1RYrrvAeZhN+k9DtBC+8QGB9oxy6fjUAgjFbA=	yqWVlpA=	19B56757-6D51-4CBF-ABA1-63539CA86B0B	orlando7@adventure-works.com	0	3	FR
18774	IN	639555961	XYWnlMfqb6GC7YkbbxyLtjxcziYY5bAd6M9mW/C7Kh8=	6z3gPUg=	63B2547B-4339-4687-A077-BF25FDDD06FD	natasha20@adventure-works.com	0	2	GB
18775	IN	NatashaKRubio	+CXLDGERylButfDJ2rVsvUbPHOdD0b6hnBz+TmCz5u8=	EIbZ5Cg=	415FB6D6-1134-47CB-BAFB-CC5BCC6C1692	natasha21@adventure-works.com	1	3	AU
18776	IN	JoshuaMTaylor	45UojK+SAf2LNFE7yt2G7k41+YMBHrmiDZsFungrAuU=	2Wh5QRc=	5502B1F2-0CB4-4E15-B550-C236405F6CD8	joshua10@adventure-works.com	1	3	CA
18777	IN	1618238049	eTyW7rK7/FIOX66TJZ/eAeEExcOoxOvhaRgM1O+81c4=	vt61CoU=	526DA1ED-58E7-4E8E-82E9-791CA8FF087E	natasha22@adventure-works.com	1	3	DE
18778	IN	MeghanBMartin	jnZpZ9e4WbL15blrtwl8g7zqlrPjT4kMcnImuirvQpw=	h0l6vwM=	8A733B9C-59AE-4A07-A663-AD2A07A2DE29	meghan0@adventure-works.com	0	3	AU
18779	IN	JoshuaAAnderson	jyqo7CgyJRKc137rQ9Of3/dgCEUQPuBBjW6l7GMdkbU=	oiqgtlI=	F4FC2DCF-201D-4EF6-93E6-3BF8B4EE4C0B	joshua11@adventure-works.com	1	2	US
18780	IN	MeghanARuiz	ykJdaAhzn28Om7xfIXeBGltvG1JUI1lkFEe0YYH8dZg=	/f+ddOI=	FF07F110-3080-43A1-8C4A-3B3E281115B8	meghan1@adventure-works.com	1	3	DE
18781	IN	MeghanJDiaz	8HVyFqJDgFv98ynN4VO9SlmVdfSRjsuNt5n6qXYsfCA=	ZV04oRI=	ACAAF3B8-09FA-42DF-86A3-CEF922C24E38	meghan2@adventure-works.com	0	3	FR
